log start @ 2021-08-16 00:53:48
cpu core 8
RAND_MAX 32767
market.ethusdt.kline.5min kline_start_time 1509465600 full_kline_len 379296 training_start 271584 training_end 376704
training_ma_cross @ 2020-06-01 00:00:00 365.0 day
thread 0 training rand 132529 2019-03-06 04:05:00 profit 1.025
thread 0 training rand 167749 2019-07-06 11:05:00 profit 1.070
thread 0 training rand 186698 2019-09-10 06:10:00 profit 1.041
thread 0 training rand 222029 2020-01-10 22:25:00 profit 0.934
thread 0 training rand 249270 2020-04-14 12:30:00 profit 1.175
thread 0 training rand 4882 2017-12-17 22:50:00 profit 0.780
thread 0 training rand 27432 2018-03-06 06:00:00 profit 1.143
thread 0 training rand 69747 2018-07-31 04:15:00 profit 0.906
thread 0 training rand 79835 2018-09-04 04:55:00 profit 1.302
thread 0 training rand 127209 2019-02-15 16:45:00 profit 0.981
thread 0 training rand 143636 2019-04-13 17:40:00 profit 1.062
thread 0 training rand 165218 2019-06-27 16:10:00 profit 0.699
thread 0 training rand 182989 2019-08-28 09:05:00 profit 0.855
thread 0 training rand 226190 2020-01-25 09:10:00 profit 0.946
thread 0 training rand 240254 2020-03-14 05:10:00 profit 0.961
thread 0 training rand 13064 2018-01-15 08:40:00 profit 1.139
thread 0 training rand 34021 2018-03-29 03:05:00 profit 1.074
thread 0 training rand 71429 2018-08-06 00:25:00 profit 1.043
thread 0 training rand 86723 2018-09-28 02:55:00 profit 0.957
thread 0 training rand 126897 2019-02-14 14:45:00 profit 1.155
thread 0 training rand 135458 2019-03-16 08:10:00 profit 1.031
thread 0 training rand 170996 2019-07-17 17:40:00 profit 1.072
thread 0 training rand 185896 2019-09-07 11:20:00 profit 1.058
thread 0 training rand 209203 2019-11-27 09:35:00 profit 0.988
thread 0 training rand 239801 2020-03-12 15:25:00 profit 1.022
thread 0 training rand 19711 2018-02-07 10:35:00 profit 0.931
thread 0 training rand 51881 2018-05-30 03:25:00 profit 1.039
thread 0 training rand 71138 2018-08-05 00:10:00 profit 1.115
thread 0 training rand 83030 2018-09-15 07:10:00 profit 0.840
thread 0 training rand 111769 2018-12-24 02:05:00 profit 0.874
thread 0 training rand 143155 2019-04-12 01:35:00 profit 0.992
thread 0 training rand 156866 2019-05-29 16:10:00 profit 0.718
thread 0 training rand 196541 2019-10-14 10:25:00 profit 1.066
thread 0 training rand 211663 2019-12-05 22:35:00 profit 1.008
thread 0 training rand 256713 2020-05-10 08:45:00 profit 1.054
thread 0 training rand 1898 2017-12-07 14:10:00 profit 0.941
thread 0 training rand 28246 2018-03-09 01:50:00 profit 1.115
thread 0 training rand 52697 2018-06-01 23:25:00 profit 1.066
thread 0 training rand 100057 2018-11-13 10:05:00 profit 1.179
thread 0 training rand 127142 2019-02-15 11:10:00 profit 0.983
thread 0 training rand 130786 2019-02-28 02:50:00 profit 1.035
thread 0 training rand 174097 2019-07-28 12:05:00 profit 1.057
thread 0 training rand 205313 2019-11-13 21:25:00 profit 1.070
thread 0 training rand 213646 2019-12-12 19:50:00 profit 1.151
thread 0 training rand 257682 2020-05-13 17:30:00 profit 1.122
thread 0 training rand 23851 2018-02-21 19:35:00 profit 0.980
thread 0 training rand 51605 2018-05-29 04:25:00 profit 1.188
thread 0 training rand 53260 2018-06-03 22:20:00 profit 1.028
thread 0 training rand 80706 2018-09-07 05:30:00 profit 1.194
thread 0 training rand 125603 2019-02-10 02:55:00 profit 0.981
thread 0 training rand 153757 2019-05-18 21:05:00 profit 1.043
thread 0 training rand 159526 2019-06-07 21:50:00 profit 0.968
thread 0 training rand 200934 2019-10-29 16:30:00 profit 1.031
thread 0 training rand 213907 2019-12-13 17:35:00 profit 1.127
thread 0 training rand 237015 2020-03-02 23:15:00 profit 0.940
thread 0 training rand 9010 2018-01-01 06:50:00 profit 1.372
thread 0 training rand 30878 2018-03-18 05:10:00 profit 0.789
thread 0 training rand 58291 2018-06-21 09:35:00 profit 1.202
thread 0 training rand 98678 2018-11-08 15:10:00 profit 0.975
thread 0 training rand 114060 2019-01-01 01:00:00 profit 1.129
thread 0 training rand 134711 2019-03-13 17:55:00 profit 0.948
thread 0 training rand 168769 2019-07-10 00:05:00 profit 1.052
thread 0 training rand 205605 2019-11-14 21:45:00 profit 0.946
thread 0 training rand 216132 2019-12-21 11:00:00 profit 0.992
thread 0 training rand 240198 2020-03-14 00:30:00 profit 0.912
thread 0 training rand 7882 2017-12-28 08:50:00 profit 1.252
thread 0 training rand 43207 2018-04-30 00:35:00 profit 1.203
thread 0 training rand 55686 2018-06-12 08:30:00 profit 1.065
thread 0 training rand 81850 2018-09-11 04:50:00 profit 0.917
thread 0 training rand 107940 2018-12-10 19:00:00 profit 0.860
thread 0 training rand 145079 2019-04-18 17:55:00 profit 0.954
thread 0 training rand 159351 2019-06-07 07:15:00 profit 0.962
thread 0 training rand 208474 2019-11-24 20:50:00 profit 0.868
thread 0 training rand 214597 2019-12-16 03:05:00 profit 0.910
thread 0 training rand 240896 2020-03-16 10:40:00 profit 0.896
thread 0 training rand 25423 2018-02-27 06:35:00 profit 0.989
thread 0 training rand 28520 2018-03-10 00:40:00 profit 1.135
thread 0 training rand 59144 2018-06-24 08:40:00 profit 1.053
thread 0 training rand 93325 2018-10-21 01:05:00 profit 0.983
thread 0 training rand 104607 2018-11-29 05:15:00 profit 0.907
thread 0 training rand 155201 2019-05-23 21:25:00 profit 1.114
thread 0 training rand 160463 2019-06-11 03:55:00 profit 0.902
thread 0 training rand 196108 2019-10-12 22:20:00 profit 1.065
thread 0 training rand 219163 2019-12-31 23:35:00 profit 1.085
thread 0 training rand 241493 2020-03-18 12:25:00 profit 1.162
thread 0 training rand 1264 2017-12-05 09:20:00 profit 1.036
thread 0 training rand 34381 2018-03-30 09:05:00 profit 0.985
thread 0 training rand 58444 2018-06-21 22:20:00 profit 1.180
thread 0 training rand 86479 2018-09-27 06:35:00 profit 1.041
thread 0 training rand 109514 2018-12-16 06:10:00 profit 1.046
thread 0 training rand 150931 2019-05-09 01:35:00 profit 1.230
thread 0 training rand 159616 2019-06-08 05:20:00 profit 0.958
thread 0 training rand 187497 2019-09-13 00:45:00 profit 0.980
thread 0 training rand 215379 2019-12-18 20:15:00 profit 1.042
thread 0 training rand 260636 2020-05-23 23:40:00 profit 0.940
thread 0 training rand 21153 2018-02-12 10:45:00 profit 0.843
thread 0 training rand 47641 2018-05-15 10:05:00 profit 0.848
thread 0 training rand 55911 2018-06-13 03:15:00 profit 0.901
thread 0 training rand 93287 2018-10-20 21:55:00 profit 0.969
thread 0 training rand 108551 2018-12-12 21:55:00 profit 0.882
thread 0 training rand 152368 2019-05-14 01:20:00 profit 0.700
thread 0 training rand 161666 2019-06-15 08:10:00 profit 0.939
thread 0 training rand 203698 2019-11-08 06:50:00 profit 0.933
thread 0 training rand 227630 2020-01-30 09:10:00 profit 0.864
thread 0 training rand 248918 2020-04-13 07:10:00 profit 0.781
thread 0 training rand 4779 2017-12-17 14:15:00 profit 0.901
thread 0 training rand 43834 2018-05-02 04:50:00 profit 1.055
thread 0 training rand 71200 2018-08-05 05:20:00 profit 0.978
thread 0 training rand 95941 2018-10-30 03:05:00 profit 1.043
thread 0 training rand 112849 2018-12-27 20:05:00 profit 0.820
thread 0 training rand 143612 2019-04-13 15:40:00 profit 0.972
thread 0 training rand 168203 2019-07-08 00:55:00 profit 0.745
thread 0 training rand 184047 2019-09-01 01:15:00 profit 1.023
thread 0 training rand 235026 2020-02-25 01:30:00 profit 0.718
thread 0 training rand 241528 2020-03-18 15:20:00 profit 0.762
thread 0 training rand 2303 2017-12-08 23:55:00 profit 1.353
thread 0 training rand 38881 2018-04-15 00:05:00 profit 1.002
thread 0 training rand 71599 2018-08-06 14:35:00 profit 1.032
thread 0 training rand 80687 2018-09-07 03:55:00 profit 1.246
thread 0 training rand 110961 2018-12-21 06:45:00 profit 0.849
thread 0 training rand 135713 2019-03-17 05:25:00 profit 0.983
thread 0 training rand 177839 2019-08-10 11:55:00 profit 1.027
thread 0 training rand 197734 2019-10-18 13:50:00 profit 1.045
thread 0 training rand 228769 2020-02-03 08:05:00 profit 1.019
thread 0 training rand 257939 2020-05-14 14:55:00 profit 1.005
thread 0 training rand 14460 2018-01-20 05:00:00 profit 1.072
thread 0 training rand 48549 2018-05-18 13:45:00 profit 1.133
thread 0 training rand 65235 2018-07-15 12:15:00 profit 1.136
thread 0 training rand 79626 2018-09-03 11:30:00 profit 1.126
thread 0 training rand 123889 2019-02-04 04:05:00 profit 1.143
thread 0 training rand 137145 2019-03-22 04:45:00 profit 1.014
thread 0 training rand 161716 2019-06-15 12:20:00 profit 0.931
thread 0 training rand 185430 2019-09-05 20:30:00 profit 0.890
thread 0 training rand 221803 2020-01-10 03:35:00 profit 1.030
thread 0 training rand 241324 2020-03-17 22:20:00 profit 0.826
thread 0 training rand 6072 2017-12-22 02:00:00 profit 1.466
thread 0 training rand 29350 2018-03-12 21:50:00 profit 0.953
thread 0 training rand 71065 2018-08-04 18:05:00 profit 1.103
thread 0 training rand 92848 2018-10-19 09:20:00 profit 0.995
thread 0 training rand 125040 2019-02-08 04:00:00 profit 0.979
thread 0 training rand 153821 2019-05-19 02:25:00 profit 1.068
thread 0 training rand 158352 2019-06-03 20:00:00 profit 0.989
thread 0 training rand 192204 2019-09-29 09:00:00 profit 1.074
thread 0 training rand 217494 2019-12-26 04:30:00 profit 0.871
thread 0 training rand 248446 2020-04-11 15:50:00 profit 0.963
thread 0 training rand 3216 2017-12-12 04:00:00 profit 1.352
thread 0 training rand 49392 2018-05-21 12:00:00 profit 1.046
thread 0 training rand 76111 2018-08-22 06:35:00 profit 0.987
thread 0 training rand 81603 2018-09-10 08:15:00 profit 0.977
thread 0 training rand 117380 2019-01-12 13:40:00 profit 0.861
thread 0 training rand 143627 2019-04-13 16:55:00 profit 0.922
thread 0 training rand 160222 2019-06-10 07:50:00 profit 1.145
thread 0 training rand 192959 2019-10-01 23:55:00 profit 0.985
thread 0 training rand 221685 2020-01-09 17:45:00 profit 0.861
thread 0 training rand 253785 2020-04-30 04:45:00 profit 0.998
thread 0 training rand 11585 2018-01-10 05:25:00 profit 0.807
thread 0 training rand 50162 2018-05-24 04:10:00 profit 1.093
thread 0 training rand 76665 2018-08-24 04:45:00 profit 1.029
thread 0 training rand 102492 2018-11-21 21:00:00 profit 1.017
thread 0 training rand 128713 2019-02-20 22:05:00 profit 0.989
thread 0 training rand 135170 2019-03-15 08:10:00 profit 1.030
thread 0 training rand 163285 2019-06-20 23:05:00 profit 1.049
thread 0 training rand 191779 2019-09-27 21:35:00 profit 1.063
thread 0 training rand 231264 2020-02-12 00:00:00 profit 0.879
thread 0 training rand 238823 2020-03-09 05:55:00 profit 0.830
thread 0 training rand 12053 2018-01-11 20:25:00 profit 0.727
thread 0 training rand 43083 2018-04-29 14:15:00 profit 0.978
thread 0 training rand 55826 2018-06-12 20:10:00 profit 0.985
thread 0 training rand 81976 2018-09-11 15:20:00 profit 0.976
thread 0 training rand 111138 2018-12-21 21:30:00 profit 1.195
thread 0 training rand 147577 2019-04-27 10:05:00 profit 1.018
thread 0 training rand 178183 2019-08-11 16:35:00 profit 1.003
thread 0 training rand 197216 2019-10-16 18:40:00 profit 0.991
thread 0 training rand 231500 2020-02-12 19:40:00 profit 0.744
thread 0 training rand 238052 2020-03-06 13:40:00 profit 1.026
thread 0 training rand 2607 2017-12-10 01:15:00 profit 1.148
thread 0 training rand 28604 2018-03-10 07:40:00 profit 1.171
thread 0 training rand 53153 2018-06-03 13:25:00 profit 0.992
thread 0 training rand 89998 2018-10-09 11:50:00 profit 1.137
thread 0 training rand 114551 2019-01-02 17:55:00 profit 1.000
thread 0 training rand 153453 2019-05-17 19:45:00 profit 1.022
thread 0 training rand 161401 2019-06-14 10:05:00 profit 1.044
thread 0 training rand 195785 2019-10-11 19:25:00 profit 1.043
thread 0 training rand 211191 2019-12-04 07:15:00 profit 1.019
thread 0 training rand 257231 2020-05-12 03:55:00 profit 0.918
thread 0 training rand 23754 2018-02-21 11:30:00 profit 0.806
thread 0 training rand 32632 2018-03-24 07:20:00 profit 1.277
thread 0 training rand 74983 2018-08-18 08:35:00 profit 0.995
thread 0 training rand 98538 2018-11-08 03:30:00 profit 0.952
thread 0 training rand 125943 2019-02-11 07:15:00 profit 0.968
thread 0 training rand 148430 2019-04-30 09:10:00 profit 1.025
thread 0 training rand 159947 2019-06-09 08:55:00 profit 1.092
thread 0 training rand 200717 2019-10-28 22:25:00 profit 1.000
thread 0 training rand 210594 2019-12-02 05:30:00 profit 0.976
thread 0 training rand 240902 2020-03-16 11:10:00 profit 1.594
thread 0 training rand 15205 2018-01-22 19:05:00 profit 1.037
thread 0 training rand 31783 2018-03-21 08:35:00 profit 0.941
thread 0 training rand 76092 2018-08-22 05:00:00 profit 0.816
thread 0 training rand 95761 2018-10-29 12:05:00 profit 1.018
thread 0 training rand 126763 2019-02-14 03:35:00 profit 0.994
thread 0 training rand 153306 2019-05-17 07:30:00 profit 0.911
thread 0 training rand 168919 2019-07-10 12:35:00 profit 1.391
thread 0 training rand 195581 2019-10-11 02:25:00 profit 0.902
thread 0 training rand 210605 2019-12-02 06:25:00 profit 0.978
thread 0 training rand 235502 2020-02-26 17:10:00 profit 1.037
thread 0 training rand 5556 2017-12-20 07:00:00 profit 0.832
thread 0 training rand 28114 2018-03-08 14:50:00 profit 0.900
thread 0 training rand 62418 2018-07-05 17:30:00 profit 0.882
thread 0 training rand 104068 2018-11-27 08:20:00 profit 1.072
thread 0 training rand 111446 2018-12-22 23:10:00 profit 1.591
thread 0 training rand 141153 2019-04-05 02:45:00 profit 1.155
thread 0 training rand 172607 2019-07-23 07:55:00 profit 1.047
thread 0 training rand 183147 2019-08-28 22:15:00 profit 1.004
thread 0 training rand 223381 2020-01-15 15:05:00 profit 1.014
thread 0 training rand 251730 2020-04-23 01:30:00 profit 1.069
thread 0 training rand 19855 2018-02-07 22:35:00 profit 1.038
thread 0 training rand 50976 2018-05-27 00:00:00 profit 1.043
thread 0 training rand 65384 2018-07-16 00:40:00 profit 0.775
thread 0 training rand 89825 2018-10-08 21:25:00 profit 1.122
thread 0 training rand 105974 2018-12-03 23:10:00 profit 1.164
thread 0 training rand 135361 2019-03-16 00:05:00 profit 1.010
thread 0 training rand 177150 2019-08-08 02:30:00 profit 0.881
thread 0 training rand 189404 2019-09-19 15:40:00 profit 1.206
thread 0 training rand 210720 2019-12-02 16:00:00 profit 1.012
thread 0 training rand 253532 2020-04-29 07:40:00 profit 1.036
thread 0 training rand 2175 2017-12-08 13:15:00 profit 1.179
thread 0 training rand 38794 2018-04-14 16:50:00 profit 1.148
thread 0 training rand 62282 2018-07-05 06:10:00 profit 0.940
thread 0 training rand 87676 2018-10-01 10:20:00 profit 1.025
thread 0 training rand 105359 2018-12-01 19:55:00 profit 1.081
thread 0 training rand 150677 2019-05-08 04:25:00 profit 1.143
thread 0 training rand 169544 2019-07-12 16:40:00 profit 1.210
thread 0 training rand 183457 2019-08-30 00:05:00 profit 0.956
thread 0 training rand 209985 2019-11-30 02:45:00 profit 1.034
thread 0 training rand 250021 2020-04-17 03:05:00 profit 1.051
thread 0 training rand 1991 2017-12-07 21:55:00 profit 1.103
thread 0 training rand 30695 2018-03-17 13:55:00 profit 0.945
thread 0 training rand 65411 2018-07-16 02:55:00 profit 0.772
thread 0 training rand 102194 2018-11-20 20:10:00 profit 1.000
thread 0 training rand 124524 2019-02-06 09:00:00 profit 0.935
thread 0 training rand 130972 2019-02-28 18:20:00 profit 0.817
thread 0 training rand 159290 2019-06-07 02:10:00 profit 1.056
thread 0 training rand 201937 2019-11-02 04:05:00 profit 1.014
thread 0 training rand 228465 2020-02-02 06:45:00 profit 1.218
thread 0 training rand 237678 2020-03-05 06:30:00 profit 0.888
thread 0 training rand 25990 2018-03-01 05:50:00 profit 0.959
thread 0 training rand 41266 2018-04-23 06:50:00 profit 0.902
thread 0 training rand 71595 2018-08-06 14:15:00 profit 0.998
thread 0 training rand 97677 2018-11-05 03:45:00 profit 0.985
thread 0 training rand 123135 2019-02-01 13:15:00 profit 0.993
thread 0 training rand 131224 2019-03-01 15:20:00 profit 0.824
thread 0 training rand 178770 2019-08-13 17:30:00 profit 1.050
thread 0 training rand 194105 2019-10-05 23:25:00 profit 0.863
thread 0 training rand 209303 2019-11-27 17:55:00 profit 0.999
thread 0 training rand 243848 2020-03-26 16:40:00 profit 0.970
thread 0 training rand 11192 2018-01-08 20:40:00 profit 1.011
thread 0 training rand 33726 2018-03-28 02:30:00 profit 1.165
thread 0 training rand 77506 2018-08-27 02:50:00 profit 0.907
thread 0 training rand 90544 2018-10-11 09:20:00 profit 1.043
thread 0 training rand 106866 2018-12-07 01:30:00 profit 1.025
thread 0 training rand 134434 2019-03-12 18:50:00 profit 0.968
thread 0 training rand 180501 2019-08-19 17:45:00 profit 1.045
thread 0 training rand 203455 2019-11-07 10:35:00 profit 1.013
thread 0 training rand 212139 2019-12-07 14:15:00 profit 0.981
thread 0 training rand 241086 2020-03-17 02:30:00 profit 0.955
thread 0 training rand 17549 2018-01-30 22:25:00 profit 0.966
thread 0 training rand 29556 2018-03-13 15:00:00 profit 1.040
thread 0 training rand 77803 2018-08-28 03:35:00 profit 1.051
thread 0 training rand 83869 2018-09-18 05:05:00 profit 1.001
thread 0 training rand 110951 2018-12-21 05:55:00 profit 1.194
thread 0 training rand 134025 2019-03-11 08:45:00 profit 0.975
thread 0 training rand 156734 2019-05-29 05:10:00 profit 1.029
thread 0 training rand 187966 2019-09-14 15:50:00 profit 1.198
thread 0 training rand 210660 2019-12-02 11:00:00 profit 1.005
thread 0 training rand 238142 2020-03-06 21:10:00 profit 1.414
thread 0 training rand 20601 2018-02-10 12:45:00 profit 0.968
thread 0 training rand 32198 2018-03-22 19:10:00 profit 1.135
thread 0 training rand 72457 2018-08-09 14:05:00 profit 1.217
thread 0 training rand 87046 2018-09-29 05:50:00 profit 1.005
thread 0 training rand 112697 2018-12-27 07:25:00 profit 0.834
thread 0 training rand 154597 2019-05-21 19:05:00 profit 0.938
thread 0 training rand 182550 2019-08-26 20:30:00 profit 0.899
thread 0 training rand 188448 2019-09-16 08:00:00 profit 1.104
thread 0 training rand 232360 2020-02-15 19:20:00 profit 0.713
thread 0 training rand 250848 2020-04-20 00:00:00 profit 0.929
thread 0 training rand 2670 2017-12-10 06:30:00 profit 1.237
thread 0 training rand 26428 2018-03-02 18:20:00 profit 1.101
thread 0 training rand 54148 2018-06-07 00:20:00 profit 0.930
thread 0 training rand 82447 2018-09-13 06:35:00 profit 0.921
thread 0 training rand 114559 2019-01-02 18:35:00 profit 0.987
thread 0 training rand 149391 2019-05-03 17:15:00 profit 1.016
thread 0 training rand 172224 2019-07-22 00:00:00 profit 0.933
thread 0 training rand 207817 2019-11-22 14:05:00 profit 0.795
thread 0 training rand 215255 2019-12-18 09:55:00 profit 1.031
thread 0 training rand 258936 2020-05-18 02:00:00 profit 0.992
thread 0 training rand 6483 2017-12-23 12:15:00 profit 0.904
thread 0 training rand 26624 2018-03-03 10:40:00 profit 1.216
thread 0 training rand 73463 2018-08-13 01:55:00 profit 0.892
thread 0 training rand 101026 2018-11-16 18:50:00 profit 1.248
thread 0 training rand 110190 2018-12-18 14:30:00 profit 1.293
thread 0 training rand 132968 2019-03-07 16:40:00 profit 0.964
thread 0 training rand 165736 2019-06-29 11:20:00 profit 0.946
thread 0 training rand 205018 2019-11-12 20:50:00 profit 0.985
thread 0 training rand 210336 2019-12-01 08:00:00 profit 0.989
thread 0 training rand 253329 2020-04-28 14:45:00 profit 1.018
thread 0 training rand 12164 2018-01-12 05:40:00 profit 0.808
thread 0 training rand 51663 2018-05-29 09:15:00 profit 0.985
thread 0 training rand 59861 2018-06-26 20:25:00 profit 0.983
thread 0 training rand 99276 2018-11-10 17:00:00 profit 0.960
thread 0 training rand 112075 2018-12-25 03:35:00 profit 1.023
thread 0 training rand 137309 2019-03-22 18:25:00 profit 1.008
thread 0 training rand 162423 2019-06-17 23:15:00 profit 0.945
thread 0 training rand 192079 2019-09-28 22:35:00 profit 1.005
thread 0 training rand 209718 2019-11-29 04:30:00 profit 0.992
thread 0 training rand 260294 2020-05-22 19:10:00 profit 1.019
thread 0 training rand 4975 2017-12-18 06:35:00 profit 1.015
thread 0 training rand 27660 2018-03-07 01:00:00 profit 1.133
thread 0 training rand 52545 2018-06-01 10:45:00 profit 1.057
thread 0 training rand 89785 2018-10-08 18:05:00 profit 0.925
thread 0 training rand 125582 2019-02-10 01:10:00 profit 0.977
thread 0 training rand 141852 2019-04-07 13:00:00 profit 0.811
thread 0 training rand 170310 2019-07-15 08:30:00 profit 0.841
thread 0 training rand 196495 2019-10-14 06:35:00 profit 0.932
thread 0 training rand 211939 2019-12-06 21:35:00 profit 0.969
thread 0 training rand 252953 2020-04-27 07:25:00 profit 0.890
thread 0 training rand 22913 2018-02-18 13:25:00 profit 1.067
thread 0 training rand 37196 2018-04-09 03:40:00 profit 1.025
thread 0 training rand 73787 2018-08-14 04:55:00 profit 0.858
thread 0 training rand 80954 2018-09-08 02:10:00 profit 0.850
thread 0 training rand 122030 2019-01-28 17:10:00 profit 0.961
thread 0 training rand 149283 2019-05-03 08:15:00 profit 1.045
thread 0 training rand 158495 2019-06-04 07:55:00 profit 1.067
thread 0 training rand 198109 2019-10-19 21:05:00 profit 1.034
thread 0 training rand 217487 2019-12-26 03:55:00 profit 1.025
thread 0 training rand 249074 2020-04-13 20:10:00 profit 1.194
thread 0 training rand 2168 2017-12-08 12:40:00 profit 1.446
thread 0 training rand 42065 2018-04-26 01:25:00 profit 1.034
thread 0 training rand 55107 2018-06-10 08:15:00 profit 1.151
thread 0 training rand 96903 2018-11-02 11:15:00 profit 1.071
thread 0 training rand 127729 2019-02-17 12:05:00 profit 1.173
thread 0 training rand 156113 2019-05-27 01:25:00 profit 1.017
thread 0 training rand 158923 2019-06-05 19:35:00 profit 1.000
thread 0 training rand 184596 2019-09-02 23:00:00 profit 1.024
thread 0 training rand 218569 2019-12-29 22:05:00 profit 0.995
thread 0 training rand 237291 2020-03-03 22:15:00 profit 0.889
thread 0 training rand 21132 2018-02-12 09:00:00 profit 1.146
thread 0 training rand 50593 2018-05-25 16:05:00 profit 1.024
thread 0 training rand 53273 2018-06-03 23:25:00 profit 1.021
thread 0 training rand 103450 2018-11-25 04:50:00 profit 1.012
thread 0 training rand 106933 2018-12-07 07:05:00 profit 1.026
thread 0 training rand 134247 2019-03-12 03:15:00 profit 0.957
thread 0 training rand 160506 2019-06-11 07:30:00 profit 0.905
thread 0 training rand 199950 2019-10-26 06:30:00 profit 0.960
thread 0 training rand 223391 2020-01-15 15:55:00 profit 0.999
thread 0 training rand 238616 2020-03-08 12:40:00 profit 1.284
thread 0 training rand 11600 2018-01-10 06:40:00 profit 0.817
thread 0 training rand 26969 2018-03-04 15:25:00 profit 1.129
thread 0 training rand 66257 2018-07-19 01:25:00 profit 1.008
thread 0 training rand 83928 2018-09-18 10:00:00 profit 1.032
thread 0 training rand 104512 2018-11-28 21:20:00 profit 1.063
thread 0 training rand 152148 2019-05-13 07:00:00 profit 1.027
thread 0 training rand 182073 2019-08-25 04:45:00 profit 1.106
thread 0 training rand 184935 2019-09-04 03:15:00 profit 0.992
thread 0 training rand 211911 2019-12-06 19:15:00 profit 0.977
thread 0 training rand 247726 2020-04-09 03:50:00 profit 0.886
thread 0 training rand 22409 2018-02-16 19:25:00 profit 0.904
thread 0 training rand 26463 2018-03-02 21:15:00 profit 0.945
thread 0 training rand 57291 2018-06-17 22:15:00 profit 1.059
thread 0 training rand 83044 2018-09-15 08:20:00 profit 0.940
thread 0 training rand 106072 2018-12-04 07:20:00 profit 1.140
thread 0 training rand 141947 2019-04-07 20:55:00 profit 0.823
thread 0 training rand 157334 2019-05-31 07:10:00 profit 0.952
thread 0 training rand 188786 2019-09-17 12:10:00 profit 1.051
thread 0 training rand 230189 2020-02-08 06:25:00 profit 0.983
thread 0 training rand 236847 2020-03-02 09:15:00 profit 0.874
thread 0 training rand 3833 2017-12-14 07:25:00 profit 0.733
thread 0 training rand 47009 2018-05-13 05:25:00 profit 0.983
thread 0 training rand 66388 2018-07-19 12:20:00 profit 0.996
thread 0 training rand 79053 2018-09-01 11:45:00 profit 0.987
thread 0 training rand 112433 2018-12-26 09:25:00 profit 0.837
thread 0 training rand 143448 2019-04-13 02:00:00 profit 1.063
thread 0 training rand 178156 2019-08-11 14:20:00 profit 1.109
thread 0 training rand 208467 2019-11-24 20:15:00 profit 0.947
thread 0 training rand 209716 2019-11-29 04:20:00 profit 1.002
thread 0 training rand 236035 2020-02-28 13:35:00 profit 1.002
thread 0 training rand 4536 2017-12-16 18:00:00 profit 0.837
thread 0 training rand 46904 2018-05-12 20:40:00 profit 0.843
thread 0 training rand 70277 2018-08-02 00:25:00 profit 1.014
thread 0 training rand 84468 2018-09-20 07:00:00 profit 0.776
thread 0 training rand 119669 2019-01-20 12:25:00 profit 0.940
thread 0 training rand 137643 2019-03-23 22:15:00 profit 0.963
thread 0 training rand 166579 2019-07-02 09:35:00 profit 0.939
thread 0 training rand 208476 2019-11-24 21:00:00 profit 0.945
thread 0 training rand 220192 2020-01-04 13:20:00 profit 0.834
thread 0 training rand 250837 2020-04-19 23:05:00 profit 0.921
thread 0 training rand 19923 2018-02-08 04:15:00 profit 0.865
thread 0 training rand 29480 2018-03-13 08:40:00 profit 1.200
thread 0 training rand 58378 2018-06-21 16:50:00 profit 1.185
thread 0 training rand 103129 2018-11-24 02:05:00 profit 0.782
thread 0 training rand 109428 2018-12-15 23:00:00 profit 1.365
thread 0 training rand 145560 2019-04-20 10:00:00 profit 0.899
thread 0 training rand 180044 2019-08-18 03:40:00 profit 1.038
thread 0 training rand 189452 2019-09-19 19:40:00 profit 1.005
thread 0 training rand 234379 2020-02-22 19:35:00 profit 0.953
thread 0 training rand 256114 2020-05-08 06:50:00 profit 1.070
thread 0 training rand 20355 2018-02-09 16:15:00 profit 0.855
thread 0 training rand 31001 2018-03-18 15:25:00 profit 0.864
thread 0 training rand 74791 2018-08-17 16:35:00 profit 1.079
thread 0 training rand 87859 2018-10-02 01:35:00 profit 0.970
thread 0 training rand 123068 2019-02-01 07:40:00 profit 0.988
thread 0 training rand 140120 2019-04-01 12:40:00 profit 1.191
thread 0 training rand 174690 2019-07-30 13:30:00 profit 1.092
thread 0 training rand 206189 2019-11-16 22:25:00 profit 1.001
thread 0 training rand 217043 2019-12-24 14:55:00 profit 0.949
thread 0 training rand 253002 2020-04-27 11:30:00 profit 0.912
thread 0 training rand 16142 2018-01-26 01:10:00 profit 1.039
thread 0 training rand 31196 2018-03-19 07:40:00 profit 0.994
thread 0 training rand 74190 2018-08-15 14:30:00 profit 0.801
thread 0 training rand 103435 2018-11-25 03:35:00 profit 0.797
thread 0 training rand 124910 2019-02-07 17:10:00 profit 0.959
thread 0 training rand 145211 2019-04-19 04:55:00 profit 1.046
thread 0 training rand 156778 2019-05-29 08:50:00 profit 1.071
thread 0 training rand 207276 2019-11-20 17:00:00 profit 0.982
thread 0 training rand 215251 2019-12-18 09:35:00 profit 1.033
thread 0 training rand 241794 2020-03-19 13:30:00 profit 1.155
thread 0 training rand 20626 2018-02-10 14:50:00 profit 0.856
thread 0 training rand 29812 2018-03-14 12:20:00 profit 1.004
thread 0 training rand 71617 2018-08-06 16:05:00 profit 0.998
thread 0 training rand 82335 2018-09-12 21:15:00 profit 1.231
thread 0 training rand 121049 2019-01-25 07:25:00 profit 0.868
thread 0 training rand 146641 2019-04-24 04:05:00 profit 0.908
thread 0 training rand 171462 2019-07-19 08:30:00 profit 1.021
thread 0 training rand 185867 2019-09-07 08:55:00 profit 1.053
